subject	roi_set	roi	condition	condition_label	run	target_phase	reinstatement	n_trials
sub-24	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.0697911698984375	4
sub-24	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.16842906125329615	4
sub-24	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.041816523357297936	30
sub-24	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	0.014832268323236532	30
sub-24	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.056268349236919965	4
sub-24	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.09600838781643	4
sub-24	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.06236203744886048	30
sub-24	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.024914742717858776	30
sub-24	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.13493360881316338	4
sub-24	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	0.19154663657774695	4
sub-24	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	0.013749240844301739	30
sub-24	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	0.0086956453584717	30
sub-24	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.12058433972281159	4
sub-24	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.07227482406716594	4
sub-24	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	-0.019989336988846387	30
sub-24	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	-0.04602836813625966	30
sub-24	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.03198514593353349	4
sub-24	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.05817404937918718	4
sub-24	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	-0.060123278037556495	30
sub-24	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.02021016051482493	30
sub-24	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	-0.2904139857438083	4
sub-24	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.09248180849004134	4
sub-24	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	-0.026318088132602873	30
sub-24	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	-0.019086524379468495	30
sub-24	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.08389831453836274	4
sub-24	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.09598129285066856	4
sub-24	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	-0.003242938207802695	30
sub-24	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.021982876418326733	30
sub-24	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.01475078623910005	4
sub-24	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	0.017807430661107737	4
sub-25	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	0.016848637017051787	30
sub-25	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.005601782581519582	30
sub-25	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	0.026737771124374806	4
sub-25	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	0.11680841704882769	4
sub-25	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.014165498147473761	30
sub-25	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	-0.03129375573230328	30
sub-25	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	-0.03242403445700332	4
sub-25	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	0.05029375714266294	4
sub-25	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.014057694127913443	30
sub-25	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.02990998961050009	30
sub-25	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.006198120484560327	4
sub-25	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.036251821783823954	4
sub-25	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.005891847925860539	30
sub-25	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.0009354208240103033	30
sub-25	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.017437511396115976	4
sub-25	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.11968446467984828	4
sub-25	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.018703470155203107	30
sub-25	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.028034562832947054	30
sub-25	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.1651358414407516	4
sub-25	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	0.20648914031211654	4
sub-25	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	0.03927733550259089	30
sub-25	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.006687169740392263	30
sub-25	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.047522960363267724	4
sub-25	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	0.22999271480183514	4
sub-25	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	-0.03986374035847913	30
sub-25	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.024099656761447884	30
sub-25	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.028497008909953114	4
sub-25	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	0.012266916483420293	4
sub-25	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.015416357450994544	30
sub-25	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	-0.011080979578992853	30
sub-25	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	0.012387630510604482	4
sub-25	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.05121719781596083	4
sub-25	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	0.06502237657411841	30
sub-25	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	-0.01835559274035688	30
sub-25	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	-0.034910010566697944	4
sub-25	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	0.10535084698477028	4
sub-25	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.017766457478818495	30
sub-25	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.014119971647625497	30
sub-25	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.14835087866265206	4
sub-25	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	0.10507989631947566	4
sub-26	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	-0.040408561719208036	30
sub-26	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.020500006243510623	30
sub-26	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.042914485343793746	4
sub-26	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	-0.20591231000149868	4
sub-26	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	0.008536058423805105	30
sub-26	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	0.02389511294278029	30
sub-26	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.048203795963791755	4
sub-26	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.05178342783254353	4
sub-26	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.028384291054491622	30
sub-26	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.0029828465576066552	30
sub-26	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.12019786250892472	4
sub-26	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	-0.13357263807610958	4
sub-26	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.018382753222910213	30
sub-26	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	0.02039287762847356	30
sub-26	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.02205198414279163	4
sub-26	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	0.11129753684857838	4
sub-26	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.016403073032526277	30
sub-26	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.004942020722423565	30
sub-26	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	0.013926438343344553	4
sub-26	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	0.018871310193926134	4
sub-26	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	-0.020644993108536024	30
sub-26	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.009539642382513399	30
sub-26	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.06530603475916139	4
sub-26	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.13191166795781	4
sub-26	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.039057146167658825	30
sub-26	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.005880931350734201	30
sub-26	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	-0.07887742231803935	4
sub-26	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	0.14973011246409068	4
sub-26	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	-0.03132480651167516	30
sub-26	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.012844386619937505	30
sub-26	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	-0.09384402392292904	4
sub-26	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.07502571006035738	4
sub-26	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	0.020289218014577462	30
sub-26	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.01665810557796825	30
sub-26	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.12354009298153454	4
sub-26	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.13669863587451253	4
sub-26	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.004333829745769149	30
sub-26	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	0.007037816530193328	30
sub-26	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.0783158044646933	4
sub-26	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.027103255301166973	4
sub-27	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	-0.06251926043204827	30
sub-27	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.042709883580170804	30
sub-27	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.18288089529347357	4
sub-27	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	-0.1119603843475261	4
sub-27	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.00597639255126833	30
sub-27	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	0.01715634456819996	30
sub-27	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	-0.08101608126833892	4
sub-27	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.08333181989849503	4
sub-27	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.004936932961136822	30
sub-27	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.034658508102657096	30
sub-27	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.18013334311608725	4
sub-27	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.007249482839763191	4
sub-27	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.006397313537663945	30
sub-27	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.013958586320096528	30
sub-27	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.042979407637333364	4
sub-27	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	0.03792558247982789	4
sub-27	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.0003982659874058982	30
sub-27	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	0.04595339107663959	30
sub-27	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.02520021535711866	4
sub-27	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.003996791603384349	4
sub-27	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	0.011273061171839434	30
sub-27	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.06119128767184082	30
sub-27	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.101345314773124	4
sub-27	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	0.003239222368668311	4
sub-27	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.019933396242264305	30
sub-27	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.03146621476648268	30
sub-27	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.029218481566214954	4
sub-27	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	0.10404755247007909	4
sub-27	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	-0.02864938881371051	30
sub-27	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	-0.021204181335466688	30
sub-27	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	-0.0295787833303125	4
sub-27	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	0.07808608529271274	4
sub-27	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	-0.008725692604269399	30
sub-27	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.0028988115789610135	30
sub-27	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	-0.031407351236702866	4
sub-27	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.026018909134783746	4
sub-27	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.0027990236578151343	30
sub-27	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.021959980083424015	30
sub-27	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	-0.07773234791650155	4
sub-27	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.054447824448088135	4
sub-28	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	0.007154129403483245	30
sub-28	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	0.007481056969355455	30
sub-28	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	0.05030412272293677	4
sub-28	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	0.02331272901670287	4
sub-28	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.012306125116802654	30
sub-28	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	0.007036901724271838	30
sub-28	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.023475827799343756	4
sub-28	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.02116157058208586	4
sub-28	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	-0.024030993800901092	30
sub-28	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.0019504953969141307	30
sub-28	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.12452089341277583	4
sub-28	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	-0.12196897061299568	4
sub-28	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	0.014193700652737819	30
sub-28	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.0031766097357608307	30
sub-28	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	-0.03420823644792047	4
sub-28	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.13986133153100425	4
sub-28	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.010921484317945197	30
sub-28	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	0.03440110613231646	30
sub-28	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	0.08417193072493834	4
sub-28	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	0.016252359350433808	4
sub-28	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	-0.027885297768848308	30
sub-28	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	0.016697370531700652	30
sub-28	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	0.047687349244257236	4
sub-28	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.00951270652751169	4
sub-28	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.0019866345255004194	30
sub-28	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.054432934360475874	30
sub-28	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	-0.013368553359474606	4
sub-28	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.007969405233557273	4
sub-28	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.0036574723266011347	30
sub-28	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	9.061323029169409e-05	30
sub-28	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	-0.036318532649015536	4
sub-28	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.13811785623071188	4
sub-28	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	-0.006931302836364526	30
sub-28	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.012182525427425069	30
sub-28	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.021951629802123458	4
sub-28	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.1837468533351144	4
sub-28	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.011864165227549878	30
sub-28	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	0.02390106360676197	30
sub-28	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.04428257679698173	4
sub-28	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.01824369317281552	4
