subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-10,meta_spatial,meta_L_PPC_SPL,run4,0.8600058007076766,0.8157270444548265,0.8378664225812515,0.8246838749250266,-0.013182547656224952
sub-11,meta_spatial,meta_L_PPC_SPL,run3,0.5281223681233882,0.5906232303546609,0.5593727992390245,0.5545476452127187,-0.004825154026305789
sub-11,meta_spatial,meta_L_PPC_SPL,run4,0.5586557359213735,0.5139823358005347,0.5363190358609541,0.5369088628659423,0.0005898270049882193
sub-12,meta_spatial,meta_L_PPC_SPL,run3,0.7439869726828381,0.6634002682196553,0.7036936204512467,0.7117813194364728,0.0080876989852261
sub-12,meta_spatial,meta_L_PPC_SPL,run4,0.6188692004678034,0.7612476793690809,0.6900584399184422,0.6988977317845261,0.008839291866083898
sub-13,meta_spatial,meta_L_PPC_SPL,run3,0.7452513256708667,0.6735407478916525,0.7093960367812596,0.7027125587147399,-0.006683478066519699
sub-13,meta_spatial,meta_L_PPC_SPL,run4,0.7839515027204976,0.8031837717431665,0.7935676372318321,0.8082664164919222,0.014698779260090111
sub-14,meta_spatial,meta_L_PPC_SPL,run3,0.6716855465658254,0.7813634430868922,0.7265244948263587,0.7184675485893597,-0.00805694623699904
sub-14,meta_spatial,meta_L_PPC_SPL,run4,0.6402743578143615,0.719933564025761,0.6801039609200612,0.6747764370242046,-0.005327523895856556
sub-15,meta_spatial,meta_L_PPC_SPL,run3,0.31584748953885844,0.31789975131587234,0.3168736204273654,0.31231852699591894,-0.004555093431446444
sub-15,meta_spatial,meta_L_PPC_SPL,run4,0.7188111616229496,0.7084871092756073,0.7136491354492784,0.7035823141566026,-0.010066821292675887
sub-16,meta_spatial,meta_L_PPC_SPL,run3,0.8615030553790923,0.7358628976808942,0.7986829765299932,0.8047026806343152,0.006019704104321955
sub-16,meta_spatial,meta_L_PPC_SPL,run4,0.9270793410519027,0.9761954807436994,0.9516374108978011,0.9697172173824135,0.018079806484612382
