subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-19,meta_spatial,meta_R_hippocampus,run3,0.7712675443384598,0.7305214722282612,0.7508945082833605,0.744591376861501,-0.006303131421859454
sub-19,meta_spatial,meta_R_hippocampus,run4,0.8851895614035897,0.8503854893443106,0.8677875253739502,0.8572905757053494,-0.010496949668600819
sub-19,meta_spatial,meta_R_hippocampus,post,0.9776875937621649,0.9684319613256689,0.9730597775439169,0.9701117396238023,-0.0029480379201146656
sub-19,meta_spatial,meta_R_hippocampus,retrieval,0.8389099009310054,0.7903165097798373,0.8146132053554214,0.8164466307285405,0.0018334253731191463
sub-20,meta_spatial,meta_R_hippocampus,pre,0.7833013036766834,0.8239049226655073,0.8036031131710953,0.8025336478082816,-0.0010694653628137152
sub-20,meta_spatial,meta_R_hippocampus,run3,0.6837570320954928,0.7595591235991019,0.7216580778472974,0.7178078826221415,-0.00385019522515595
sub-20,meta_spatial,meta_R_hippocampus,run4,0.8529165305590145,0.885901033026821,0.8694087817929177,0.8652581316640027,-0.004150650128915023
sub-20,meta_spatial,meta_R_hippocampus,post,0.8626475330722326,0.8773886287959485,0.8700180809340905,0.8699502516788309,-6.782925525961048e-05
sub-20,meta_spatial,meta_R_hippocampus,retrieval,0.843825033246484,0.8450202446419044,0.8444226389441942,0.8452232684772689,0.0008006295330746926
sub-21,meta_spatial,meta_R_hippocampus,pre,0.963826144177378,0.9697325239387016,0.9667793340580397,0.9646604753561057,-0.0021188587019340677
sub-21,meta_spatial,meta_R_hippocampus,run3,0.8380858900151372,0.8158241828742464,0.8269550364446918,0.8111453920608153,-0.015809644383876553
sub-21,meta_spatial,meta_R_hippocampus,run4,0.6785169250946413,0.7285226914872123,0.7035198082909269,0.6955128739116282,-0.00800693437929867
sub-21,meta_spatial,meta_R_hippocampus,post,0.8061667927369969,0.7616243747568519,0.7838955837469244,0.7806134155754905,-0.003282168171433897
sub-21,meta_spatial,meta_R_hippocampus,retrieval,0.8736525058848766,0.9058117920020448,0.8897321489434606,0.8935375122350758,0.0038053632916151825
sub-22,meta_spatial,meta_R_hippocampus,pre,0.842316235197473,0.8294577417718313,0.8358869884846521,0.8356799869455853,-0.00020700153906683116
sub-22,meta_spatial,meta_R_hippocampus,run3,0.675334246728363,0.6390014493912524,0.6571678480598077,0.6530511181641737,-0.0041167298956339415
sub-22,meta_spatial,meta_R_hippocampus,run4,0.8111113677785173,0.795172068260912,0.8031417180197147,0.7950978784719538,-0.00804383954776089
