subject	roi_set	roi	condition	condition_label	pair_id	word_label	variant	ers	memory	action_time	n_run3_trials	n_run4_trials	n_retrieval_trials
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	4	yyw_4	run3_to_retrieval	-0.28249882879144217	1.0	852.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	4	yyw_4	run4_to_retrieval	0.3720456941753455	1.0	852.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	4	yyw_4	max_run_to_retrieval	0.3720456941753455	1.0	852.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	5	yyw_5	run3_to_retrieval	-0.1119564784409797	1.0	919.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	5	yyw_5	run4_to_retrieval	0.08264303739253723	1.0	919.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	5	yyw_5	max_run_to_retrieval	0.08264303739253723	1.0	919.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	6	yyw_6	run3_to_retrieval	-0.2581342053864666	0.0	1675.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	6	yyw_6	run4_to_retrieval	-0.42970282405998333	0.0	1675.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	6	yyw_6	max_run_to_retrieval	-0.2581342053864666	0.0	1675.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	7	yyw_8	run3_to_retrieval	-0.2168202469611881	1.0	1053.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	7	yyw_8	run4_to_retrieval	0.24250490360681018	1.0	1053.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	7	yyw_8	max_run_to_retrieval	0.24250490360681018	1.0	1053.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	8	yyw_9	run3_to_retrieval	0.09887163260713198	1.0	955.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	8	yyw_9	run4_to_retrieval	0.2553955898592545	1.0	955.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	8	yyw_9	max_run_to_retrieval	0.2553955898592545	1.0	955.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	9	yyw_10	run3_to_retrieval	0.16413617964811938	1.0	837.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	9	yyw_10	run4_to_retrieval	0.1405369923042997	1.0	837.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	yy	YY	9	yyw_10	max_run_to_retrieval	0.16413617964811938	1.0	837.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	36	kjw_1	run3_to_retrieval	-0.16726256091095473	1.0	1069.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	36	kjw_1	run4_to_retrieval	-0.206827021291414	1.0	1069.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	36	kjw_1	max_run_to_retrieval	-0.16726256091095473	1.0	1069.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	37	kjw_2	run3_to_retrieval	-0.23110969541972498	0.0	1506.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	37	kjw_2	run4_to_retrieval	0.18555620868573938	0.0	1506.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	37	kjw_2	max_run_to_retrieval	0.18555620868573938	0.0	1506.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	38	kjw_3	run3_to_retrieval	0.104581743324437	1.0	1016.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	38	kjw_3	run4_to_retrieval	-0.16656324206990322	1.0	1016.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	38	kjw_3	max_run_to_retrieval	0.104581743324437	1.0	1016.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	39	kjw_5	run3_to_retrieval	-0.2454243168718077	1.0	1194.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	39	kjw_5	run4_to_retrieval	-0.24300655107353047	1.0	1194.0	1	1	2
sub-08	meta_metaphor	meta_L_temporal_pole	kj	KJ	39	kjw_5	max_run_to_retrieval	-0.24300655107353047	1.0	1194.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	1	yyw_1	run3_to_retrieval	0.15321387550153254	1.0	1123.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	1	yyw_1	run4_to_retrieval	0.4069467532135504	1.0	1123.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	1	yyw_1	max_run_to_retrieval	0.4069467532135504	1.0	1123.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	10	yyw_11	run3_to_retrieval	0.6294604905353027	0.0	1654.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	10	yyw_11	run4_to_retrieval	0.7261630379785989	0.0	1654.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	10	yyw_11	max_run_to_retrieval	0.7261630379785989	0.0	1654.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	11	yyw_12	run3_to_retrieval	0.24168941421120002	1.0	1498.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	11	yyw_12	run4_to_retrieval	-0.7715929166773718	1.0	1498.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	11	yyw_12	max_run_to_retrieval	0.24168941421120002	1.0	1498.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	12	yyw_13	run3_to_retrieval	0.6048636664950798	1.0	824.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	12	yyw_13	run4_to_retrieval	-0.39475831033811914	1.0	824.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	12	yyw_13	max_run_to_retrieval	0.6048636664950798	1.0	824.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	13	yyw_14	run3_to_retrieval	0.18486549589561338	1.0	871.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	13	yyw_14	run4_to_retrieval	0.15057213563764368	1.0	871.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	13	yyw_14	max_run_to_retrieval	0.18486549589561338	1.0	871.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	14	yyw_15	run3_to_retrieval	0.2677955905642802	1.0	980.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	14	yyw_15	run4_to_retrieval	-0.2747074618124253	1.0	980.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	14	yyw_15	max_run_to_retrieval	0.2677955905642802	1.0	980.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	15	yyw_16	run3_to_retrieval	0.02206335685715617	0.0	1872.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	15	yyw_16	run4_to_retrieval	0.7133035359484323	0.0	1872.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	15	yyw_16	max_run_to_retrieval	0.7133035359484323	0.0	1872.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	16	yyw_17	run3_to_retrieval	-0.5127499934409077	0.0	1625.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	16	yyw_17	run4_to_retrieval	0.32489185646618035	0.0	1625.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	16	yyw_17	max_run_to_retrieval	0.32489185646618035	0.0	1625.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	17	yyw_18	run3_to_retrieval	-0.17429655422473123	1.0	1299.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	17	yyw_18	run4_to_retrieval	0.4365501516523475	1.0	1299.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	17	yyw_18	max_run_to_retrieval	0.4365501516523475	1.0	1299.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	18	yyw_19	run3_to_retrieval	0.5652911621609807	1.0	1015.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	18	yyw_19	run4_to_retrieval	0.27619939954963485	1.0	1015.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	18	yyw_19	max_run_to_retrieval	0.5652911621609807	1.0	1015.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	19	yyw_21	run3_to_retrieval	0.5576497541064487	1.0	1253.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	19	yyw_21	run4_to_retrieval	0.509685605754892	1.0	1253.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	19	yyw_21	max_run_to_retrieval	0.5576497541064487	1.0	1253.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	2	yyw_2	run3_to_retrieval	0.8528359423986248	1.0	886.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	2	yyw_2	run4_to_retrieval	-0.6799182820557937	1.0	886.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	2	yyw_2	max_run_to_retrieval	0.8528359423986248	1.0	886.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	21	yyw_23	run3_to_retrieval	-0.012705619834425634	1.0	947.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	21	yyw_23	run4_to_retrieval	-0.07086197178070186	1.0	947.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	21	yyw_23	max_run_to_retrieval	-0.012705619834425634	1.0	947.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	22	yyw_24	run3_to_retrieval	-0.09466606017180701	1.0	937.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	22	yyw_24	run4_to_retrieval	-0.2995640329331139	1.0	937.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	22	yyw_24	max_run_to_retrieval	-0.09466606017180701	1.0	937.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	23	yyw_26	run3_to_retrieval	0.507064864856255	1.0	1014.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	23	yyw_26	run4_to_retrieval	0.6356822118884857	1.0	1014.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	23	yyw_26	max_run_to_retrieval	0.6356822118884857	1.0	1014.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	24	yyw_27	run3_to_retrieval	0.6020392899822584	1.0	1089.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	24	yyw_27	run4_to_retrieval	0.6347114107256662	1.0	1089.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	24	yyw_27	max_run_to_retrieval	0.6347114107256662	1.0	1089.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	26	yyw_29	run3_to_retrieval	0.217348791523182	1.0	803.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	26	yyw_29	run4_to_retrieval	-0.6533856621268062	1.0	803.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	26	yyw_29	max_run_to_retrieval	0.217348791523182	1.0	803.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	27	yyw_32	run3_to_retrieval	-0.6756147054330356	1.0	940.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	27	yyw_32	run4_to_retrieval	-0.2202611511174598	1.0	940.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	27	yyw_32	max_run_to_retrieval	-0.2202611511174598	1.0	940.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	28	yyw_33	run3_to_retrieval	-0.09725367505269089	1.0	1064.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	28	yyw_33	run4_to_retrieval	-0.466947124459619	1.0	1064.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	28	yyw_33	max_run_to_retrieval	-0.09725367505269089	1.0	1064.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	29	yyw_7	run3_to_retrieval	0.6460249677853878	1.0	1013.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	29	yyw_7	run4_to_retrieval	-0.5198558720889007	1.0	1013.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	29	yyw_7	max_run_to_retrieval	0.6460249677853878	1.0	1013.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	3	yyw_3	run3_to_retrieval	0.3887923506233907	1.0	1048.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	3	yyw_3	run4_to_retrieval	-0.2550503990083813	1.0	1048.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	3	yyw_3	max_run_to_retrieval	0.3887923506233907	1.0	1048.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	32	yyw_37	run3_to_retrieval	0.47355296588314083	1.0	1308.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	32	yyw_37	run4_to_retrieval	0.6877943411981814	1.0	1308.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	32	yyw_37	max_run_to_retrieval	0.6877943411981814	1.0	1308.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	33	yyw_38	run3_to_retrieval	0.31335229326812364	1.0	938.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	33	yyw_38	run4_to_retrieval	0.0439840197938975	1.0	938.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	33	yyw_38	max_run_to_retrieval	0.31335229326812364	1.0	938.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	35	yyw_40	run3_to_retrieval	0.6848508921270418	1.0	963.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	35	yyw_40	run4_to_retrieval	0.4567640480883186	1.0	963.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	35	yyw_40	max_run_to_retrieval	0.6848508921270418	1.0	963.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	4	yyw_4	run3_to_retrieval	0.4666156567436807	1.0	852.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	4	yyw_4	run4_to_retrieval	0.692886079947518	1.0	852.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	4	yyw_4	max_run_to_retrieval	0.692886079947518	1.0	852.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	5	yyw_5	run3_to_retrieval	0.26520637262432406	1.0	919.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	5	yyw_5	run4_to_retrieval	0.24540359235838077	1.0	919.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	5	yyw_5	max_run_to_retrieval	0.26520637262432406	1.0	919.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	6	yyw_6	run3_to_retrieval	0.30695457664505993	0.0	1675.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	6	yyw_6	run4_to_retrieval	0.3074815772699918	0.0	1675.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	6	yyw_6	max_run_to_retrieval	0.3074815772699918	0.0	1675.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	7	yyw_8	run3_to_retrieval	0.42773086981923425	1.0	1053.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	7	yyw_8	run4_to_retrieval	0.6997701696043596	1.0	1053.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	7	yyw_8	max_run_to_retrieval	0.6997701696043596	1.0	1053.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	8	yyw_9	run3_to_retrieval	0.2723316085194487	1.0	955.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	8	yyw_9	run4_to_retrieval	0.44015088522484447	1.0	955.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	8	yyw_9	max_run_to_retrieval	0.44015088522484447	1.0	955.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	9	yyw_10	run3_to_retrieval	0.5860759106220261	1.0	837.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	9	yyw_10	run4_to_retrieval	-0.23019447677061397	1.0	837.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	yy	YY	9	yyw_10	max_run_to_retrieval	0.5860759106220261	1.0	837.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	36	kjw_1	run3_to_retrieval	0.5815710804648809	1.0	1069.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	36	kjw_1	run4_to_retrieval	0.7476323911187175	1.0	1069.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	36	kjw_1	max_run_to_retrieval	0.7476323911187175	1.0	1069.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	37	kjw_2	run3_to_retrieval	0.6290501332608255	0.0	1506.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	37	kjw_2	run4_to_retrieval	0.6479317914302463	0.0	1506.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	37	kjw_2	max_run_to_retrieval	0.6479317914302463	0.0	1506.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	38	kjw_3	run3_to_retrieval	0.2378118236101149	1.0	1016.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	38	kjw_3	run4_to_retrieval	0.6026716449142718	1.0	1016.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	38	kjw_3	max_run_to_retrieval	0.6026716449142718	1.0	1016.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	39	kjw_5	run3_to_retrieval	-0.13557379974418232	1.0	1194.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	39	kjw_5	run4_to_retrieval	0.13923249011274696	1.0	1194.0	1	1	2
sub-08	meta_metaphor	meta_R_AG	kj	KJ	39	kjw_5	max_run_to_retrieval	0.13923249011274696	1.0	1194.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	1	yyw_1	run3_to_retrieval	-0.3258545016036756	1.0	1123.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	1	yyw_1	run4_to_retrieval	0.029601563278940868	1.0	1123.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	1	yyw_1	max_run_to_retrieval	0.029601563278940868	1.0	1123.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	10	yyw_11	run3_to_retrieval	0.2757060700280744	0.0	1654.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	10	yyw_11	run4_to_retrieval	-0.0857049781110115	0.0	1654.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	10	yyw_11	max_run_to_retrieval	0.2757060700280744	0.0	1654.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	11	yyw_12	run3_to_retrieval	0.07662184144680437	1.0	1498.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	11	yyw_12	run4_to_retrieval	0.07545310742563861	1.0	1498.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	11	yyw_12	max_run_to_retrieval	0.07662184144680437	1.0	1498.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	12	yyw_13	run3_to_retrieval	0.08127678279871572	1.0	824.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	12	yyw_13	run4_to_retrieval	-0.29233423353522564	1.0	824.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	12	yyw_13	max_run_to_retrieval	0.08127678279871572	1.0	824.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	13	yyw_14	run3_to_retrieval	-0.23246233110993716	1.0	871.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	13	yyw_14	run4_to_retrieval	0.169662235069394	1.0	871.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	13	yyw_14	max_run_to_retrieval	0.169662235069394	1.0	871.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	14	yyw_15	run3_to_retrieval	-0.022913026972185776	1.0	980.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	14	yyw_15	run4_to_retrieval	0.03231216650834042	1.0	980.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	14	yyw_15	max_run_to_retrieval	0.03231216650834042	1.0	980.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	15	yyw_16	run3_to_retrieval	-0.14431627393547553	0.0	1872.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	15	yyw_16	run4_to_retrieval	0.28570962327430566	0.0	1872.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	15	yyw_16	max_run_to_retrieval	0.28570962327430566	0.0	1872.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	16	yyw_17	run3_to_retrieval	-0.16900665216354846	0.0	1625.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	16	yyw_17	run4_to_retrieval	-0.29944196012438645	0.0	1625.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	16	yyw_17	max_run_to_retrieval	-0.16900665216354846	0.0	1625.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	17	yyw_18	run3_to_retrieval	-0.5475372678584713	1.0	1299.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	17	yyw_18	run4_to_retrieval	-0.2949373978502928	1.0	1299.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	17	yyw_18	max_run_to_retrieval	-0.2949373978502928	1.0	1299.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	18	yyw_19	run3_to_retrieval	0.2555279539920313	1.0	1015.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	18	yyw_19	run4_to_retrieval	-0.37832831871852496	1.0	1015.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	18	yyw_19	max_run_to_retrieval	0.2555279539920313	1.0	1015.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	19	yyw_21	run3_to_retrieval	0.021249236148771097	1.0	1253.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	19	yyw_21	run4_to_retrieval	0.3861703850972799	1.0	1253.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	19	yyw_21	max_run_to_retrieval	0.3861703850972799	1.0	1253.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	2	yyw_2	run3_to_retrieval	0.2121475155589064	1.0	886.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	2	yyw_2	run4_to_retrieval	-0.2719980379894769	1.0	886.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	2	yyw_2	max_run_to_retrieval	0.2121475155589064	1.0	886.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	21	yyw_23	run3_to_retrieval	-0.34115439821784516	1.0	947.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	21	yyw_23	run4_to_retrieval	-0.20708834816622868	1.0	947.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	21	yyw_23	max_run_to_retrieval	-0.20708834816622868	1.0	947.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	22	yyw_24	run3_to_retrieval	0.049691902916312564	1.0	937.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	22	yyw_24	run4_to_retrieval	0.026499471389687158	1.0	937.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	22	yyw_24	max_run_to_retrieval	0.049691902916312564	1.0	937.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	23	yyw_26	run3_to_retrieval	-0.4130295467590905	1.0	1014.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	23	yyw_26	run4_to_retrieval	-0.1323538451933987	1.0	1014.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	23	yyw_26	max_run_to_retrieval	-0.1323538451933987	1.0	1014.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	24	yyw_27	run3_to_retrieval	0.03624981383193972	1.0	1089.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	24	yyw_27	run4_to_retrieval	-0.6045506252711905	1.0	1089.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	24	yyw_27	max_run_to_retrieval	0.03624981383193972	1.0	1089.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	26	yyw_29	run3_to_retrieval	0.33252913416735225	1.0	803.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	26	yyw_29	run4_to_retrieval	-0.48548237696766955	1.0	803.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	26	yyw_29	max_run_to_retrieval	0.33252913416735225	1.0	803.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	27	yyw_32	run3_to_retrieval	-0.07363282752969261	1.0	940.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	27	yyw_32	run4_to_retrieval	-0.2852303119210187	1.0	940.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	27	yyw_32	max_run_to_retrieval	-0.07363282752969261	1.0	940.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	28	yyw_33	run3_to_retrieval	-0.06993233979662516	1.0	1064.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	28	yyw_33	run4_to_retrieval	-0.5219294729995512	1.0	1064.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	28	yyw_33	max_run_to_retrieval	-0.06993233979662516	1.0	1064.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	29	yyw_7	run3_to_retrieval	-0.1816752812011966	1.0	1013.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	29	yyw_7	run4_to_retrieval	-0.10573639774124931	1.0	1013.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	29	yyw_7	max_run_to_retrieval	-0.10573639774124931	1.0	1013.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	3	yyw_3	run3_to_retrieval	-0.07628163102224518	1.0	1048.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	3	yyw_3	run4_to_retrieval	-0.12345764219494514	1.0	1048.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	3	yyw_3	max_run_to_retrieval	-0.07628163102224518	1.0	1048.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	32	yyw_37	run3_to_retrieval	-0.36937992671959746	1.0	1308.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	32	yyw_37	run4_to_retrieval	0.19202854372181033	1.0	1308.0	1	1	2
sub-08	meta_metaphor	meta_R_IFG	yy	YY	32	yyw_37	max_run_to_retrieval	0.19202854372181033	1.0	1308.0	1	1	2
